[0.11976594 0.16781613 0.7124179 ],[0.04925735 0.00233998 0.00025277],[0.13932083 0.00661847 0.00071493]
[0.0085222  0.00818693 0.9832909 ],[5.88515011e-02 1.20920081e-07 1.72669299e-07],[1.66457182e-01 3.42013636e-07 4.88382528e-07]
[0.86510766 0.01097431 0.12391805],[3.16359736e-06 4.60080076e-05 4.88999045e-02],[8.94800458e-06 1.30130297e-04 1.38309816e-01]
[0.05126375 0.01050532 0.9382309 ],[6.23308553e-02 6.39392367e-07 3.29713898e-07],[1.76298282e-01 1.80847471e-06 9.32571732e-07]
[0.10949986 0.03767679 0.8528234 ],[6.84827621e-02 1.66763132e-06 9.54891777e-07],[1.93698502e-01 4.71677365e-06 2.70084180e-06]
[0.04566465 0.03355123 0.9207842 ],[6.80594506e-02 4.34021291e-07 4.45873041e-07],[1.92501196e-01 1.22759759e-06 1.26111940e-06]
[0.08592915 0.08370076 0.8303701 ],[7.38620088e-02 3.54575567e-06 2.27653154e-06],[2.08913309e-01 1.00289115e-05 6.43900356e-06]
[0.03142482 0.05952306 0.9090521 ],[6.16615225e-02 1.20145626e-06 4.94553117e-06],[1.74405123e-01 3.39823147e-06 1.39880745e-05]
[0.10639309 0.03017843 0.86342853],[6.87031264e-02 4.70448555e-05 1.17236100e-05],[1.94321786e-01 1.33062945e-04 3.31593766e-05]
[0.01339591 0.021394   0.9652102 ],[6.50618764e-02 2.98809145e-07 3.50517232e-07],[1.84022776e-01 8.45159890e-07 9.91412446e-07]
[0.02618761 0.01572471 0.9580876 ],[6.09447925e-02 2.23473812e-07 3.79144590e-07],[1.72377904e-01 6.32079391e-07 1.07238284e-06]
[0.18483287 0.0173046  0.79786247],[3.17159973e-02 1.03305526e-03 3.00283396e-05],[8.97063869e-02 2.92192151e-03 8.49329701e-05]
[0.06846625 0.00757943 0.9239543 ],[5.84275918e-02 2.55350537e-06 5.90935661e-07],[1.65258185e-01 7.22240384e-06 1.67141845e-06]
[0.05237085 0.14980485 0.7978242 ],[7.66786777e-02 2.57743495e-05 6.88669693e-05],[2.16880052e-01 7.29008693e-05 1.94785204e-04]
[0.07322961 0.02427575 0.9024946 ],[7.48222163e-02 3.63800692e-06 2.45979815e-06],[2.11629186e-01 1.02898375e-05 6.95735982e-06]
[0.05800701 0.28567162 0.6563214 ],[0.03319696 0.00017138 0.00359267],[0.09389519 0.00048475 0.01016161]
[0.85452944 0.00240574 0.14306486],[0.0001319  0.01292379 0.01047002],[0.00037307 0.036554   0.02961368]
[0.1115416 0.0265765 0.8618819],[6.55184275e-02 1.91250805e-06 8.30407818e-07],[1.85314098e-01 5.40938965e-06 2.34874800e-06]
[0.02322037 0.0093593  0.96742034],[6.48218292e-02 2.56427780e-07 2.76351696e-07],[1.83343820e-01 7.25287290e-07 7.81640633e-07]
[0.02191431 0.37616923 0.60191643],[0.01394395 0.00025858 0.0145044 ],[0.03943945 0.00073139 0.04102463]
[0.07033841 0.11213472 0.8175269 ],[4.77316531e-02 3.49653816e-06 5.51187963e-05],[1.35005502e-01 9.88970338e-06 1.55899498e-04]
[0.02545127 0.02830867 0.94624   ],[6.15125292e-02 2.90991727e-07 1.98412535e-07],[1.73983706e-01 8.23048894e-07 5.61195395e-07]
[0.03514839 0.16051391 0.8043377 ],[6.50842973e-02 3.65458041e-06 1.54182329e-05],[1.84086192e-01 1.03367144e-05 4.36093480e-05]
[0.05176931 0.08875947 0.8594712 ],[5.27914527e-02 8.36801110e-06 9.17569942e-05],[1.49316777e-01 2.36683096e-05 2.59527971e-04]
[0.01698506 0.03129514 0.9517198 ],[6.61313965e-02 4.24277971e-07 5.63369601e-07],[1.87047836e-01 1.20003932e-06 1.59344986e-06]
[0.01830252 0.07853658 0.90316087],[2.42887215e-02 4.42324065e-05 2.22344491e-03],[0.06869888 0.00012511 0.00628885]
[0.01343712 0.04250545 0.9440574 ],[5.74163540e-02 2.58181403e-06 5.50578256e-07],[1.62397973e-01 7.30247283e-06 1.55727047e-06]
[0.02394939 0.33810082 0.6379498 ],[9.55562378e-05 1.58039128e-02 6.84969212e-03],[0.00027027 0.04470022 0.01937385]
[0.01952558 0.7367449  0.24372949],[0.00173553 0.00399338 0.08224758],[0.00490883 0.01129498 0.23263129]
[0.0498038  0.05137549 0.8988207 ],[6.43492382e-02 7.65042717e-07 1.93352698e-06],[1.82007131e-01 2.16386757e-06 5.46884017e-06]
[0.8566393  0.01396788 0.12939277],[6.04534673e-07 2.13643251e-06 6.03821734e-02],[1.70988227e-06 6.04274367e-06 1.70786577e-01]
[0.12704134 0.02745013 0.8455085 ],[0.02313682 0.00973332 0.0003423 ],[0.0654408  0.02753    0.00096818]
[0.02201688 0.05975318 0.91822994],[6.88188052e-02 7.35830028e-07 1.05505265e-06],[1.94648975e-01 2.08124161e-06 2.98413953e-06]
[0.04180923 0.04820608 0.90998477],[7.59226845e-02 1.73625574e-06 1.79974843e-06],[2.14741780e-01 4.91087284e-06 5.09045728e-06]
[0.00975449 0.01435826 0.9758873 ],[6.24232904e-02 2.80736290e-07 2.10385670e-07],[1.76559728e-01 7.94042139e-07 5.95060535e-07]
[0.0033152  0.35048324 0.6462016 ],[0.00656769 0.00037671 0.03277527],[0.01857624 0.0010655  0.09270247]
[0.02447679 0.01951005 0.95601326],[6.35486153e-02 1.97090336e-07 2.04001334e-07],[1.79742627e-01 5.57455652e-07 5.77002907e-07]
[0.15064648 0.03567071 0.8136828 ],[4.23207632e-02 2.84831442e-04 1.38727518e-05],[1.19701194e-01 8.05624976e-04 3.92380675e-05]
[0.1109309  0.08447262 0.8045964 ],[6.61854452e-02 5.48976700e-05 1.16893361e-05],[1.87200708e-01 1.55274059e-04 3.30624354e-05]
[0.14286213 0.00867266 0.84846514],[3.30635237e-02 5.72453941e-04 1.57397890e-05],[9.35177674e-02 1.61914426e-03 4.45188461e-05]
[0.04862827 0.1123661  0.8390056 ],[6.78545185e-02 2.56416542e-06 7.65411099e-06],[1.91921561e-01 7.25255502e-06 2.16490952e-05]
[0.12302026 0.1286148  0.7483649 ],[0.10076631 0.00067519 0.00061548],[0.28501017 0.00190972 0.00174084]
[0.06126497 0.10096639 0.8377687 ],[7.71005582e-02 9.17609671e-06 1.85458812e-05],[2.18073310e-01 2.59539208e-05 5.24556736e-05]
[0.06850556 0.10230854 0.82918584],[6.12109218e-02 9.45300998e-06 5.98803032e-05],[1.73130632e-01 2.67371498e-05 1.69367074e-04]
[0.00779369 0.0088447  0.98336166],[6.19194482e-02 1.46917161e-07 1.47390963e-07],[1.75134647e-01 4.15544483e-07 4.16884598e-07]
[0.0435441  0.17814766 0.7783083 ],[0.01615864 0.00012876 0.00801561],[0.04570352 0.00036419 0.02267157]
[0.02542062 0.01804115 0.95653826],[6.45668159e-02 2.98007053e-07 2.61054924e-07],[1.82622533e-01 8.42891232e-07 7.38374827e-07]
[0.03274275 0.03431015 0.9329471 ],[6.61773157e-02 1.35376457e-06 7.18211144e-07],[1.87177715e-01 3.82902442e-06 2.03140788e-06]
[0.02361799 0.20306976 0.7733123 ],[5.49941725e-02 9.91489826e-05 8.30191334e-04],[0.15554701 0.00028044 0.00234814]
[0.04898201 0.04653559 0.90448236],[6.41488661e-02 8.73085457e-06 2.22195577e-06],[1.81440393e-01 2.46945859e-05 6.28463998e-06]
[0.00953239 0.00822098 0.9822466 ],[5.96915381e-02 9.99587835e-08 1.01700750e-07],[1.68833165e-01 2.82726135e-07 2.87653159e-07]
[0.43899226 0.01574436 0.5452634 ],[0.00019549 0.01543962 0.01090651],[0.00055293 0.04366985 0.03084826]
[0.01459549 0.2887381  0.6966664 ],[0.00394501 0.00088611 0.06393083],[0.01115818 0.00250629 0.18082371]
[0.0644344  0.09567484 0.8398908 ],[6.65974090e-02 4.60827414e-06 1.80690353e-05],[1.88365918e-01 1.30341676e-05 5.11069494e-05]
[0.03330326 0.50675285 0.45994392],[0.00748221 0.00073795 0.04186949],[0.02116288 0.00208724 0.11842479]
[0.03629256 0.02632372 0.93738365],[6.15164356e-02 1.07945478e-06 4.34260819e-06],[1.73994755e-01 3.05315917e-06 1.22827508e-05]
[0.02186767 0.43949014 0.5386422 ],[0.00851582 0.0008082  0.03980151],[0.02408638 0.00228595 0.11257566]
[0.5311437  0.02976034 0.439096  ],[0.00040697 0.03062789 0.00765311],[0.00115109 0.08662876 0.02164626]
[0.01682974 0.0247629  0.95840734],[6.65619028e-02 4.69481372e-07 6.41170204e-07],[1.88265491e-01 1.32789385e-06 1.81350320e-06]
[0.04878749 0.22325683 0.7279557 ],[0.08224291 0.0044825  0.00207283],[0.23261809 0.01267843 0.00586285]
[0.07492801 0.07319142 0.8518806 ],[8.76545362e-02 4.75456159e-05 3.48032994e-05],[2.47924468e-01 1.34479310e-04 9.84385961e-05]
[0.5722015  0.02671756 0.40108097],[0.00073131 0.05068374 0.00543081],[0.00206847 0.14335528 0.01536064]
[0.10432421 0.03359069 0.86208504],[8.10090131e-02 1.31186114e-05 2.20039782e-05],[2.29128090e-01 3.71050363e-05 6.22366487e-05]
[0.20331217 0.02606916 0.7706187 ],[4.62633743e-02 5.16626558e-04 3.55550847e-05],[1.30852583e-01 1.46124057e-03 1.00564966e-04]
[0.07475834 0.08401665 0.8412251 ],[8.07804122e-02 5.33532755e-06 6.23119564e-06],[2.28481509e-01 1.50905852e-05 1.76244828e-05]
[0.01180572 0.01201391 0.9761804 ],[6.34040393e-02 5.39573785e-07 3.29812355e-07],[1.79333705e-01 1.52614513e-06 9.32850212e-07]
[0.22614639 0.03332715 0.74052644],[0.05173878 0.00296195 0.00038092],[0.14633936 0.00837767 0.00107739]
[0.03201221 0.06710114 0.90088665],[6.79101066e-02 1.31277490e-06 2.96985609e-06],[1.92078787e-01 3.71308813e-06 8.40002152e-06]
[0.15561555 0.0544961  0.7898884 ],[0.09230549 0.00023177 0.00016539],[0.26107935 0.00065554 0.00046779]
[0.00819359 0.00377688 0.9880294 ],[5.92165102e-02 1.06301679e-07 1.19976371e-07],[1.67489584e-01 3.00666553e-07 3.39344422e-07]
[0.11542813 0.02246715 0.8621047 ],[6.68913714e-02 9.26483275e-07 5.90968055e-07],[1.89197369e-01 2.62049042e-06 1.67151008e-06]
[0.0236105  0.03334632 0.94304323],[6.63943027e-02 4.62159721e-07 6.38403853e-07],[1.87791447e-01 1.30718509e-06 1.80567878e-06]
[0.03974591 0.01698193 0.9432722 ],[6.35421955e-02 3.44835344e-07 5.74200185e-07],[1.79724469e-01 9.75341640e-07 1.62408338e-06]
[0.38201997 0.05083995 0.5671401 ],[0.01446419 0.05034684 0.0026622 ],[0.0409109  0.14240236 0.00752985]
[0.05607532 0.02228642 0.9216383 ],[6.32696522e-02 3.01250110e-06 9.73721959e-07],[1.78953600e-01 8.52063982e-06 2.75410160e-06]
[0.00399085 0.01838287 0.97762626],[5.91601367e-02 9.03407761e-08 9.17644763e-08],[1.67330135e-01 2.55522301e-07 2.59549134e-07]
[0.01595556 0.08112337 0.90292114],[4.90756962e-02 4.32979471e-06 6.16496265e-05],[1.38807030e-01 1.22465088e-05 1.74371476e-04]
[0.1347205 0.0155734 0.8497061],[5.67103763e-02 2.69015148e-05 3.35857733e-06],[1.60401166e-01 7.60889741e-05 9.49949122e-06]
[0.4578813  0.01648011 0.5256386 ],[0.00624996 0.03409961 0.0003811 ],[0.01767755 0.09644826 0.00107792]
[0.05810285 0.05374255 0.8881545 ],[8.21718566e-02 1.77577082e-05 1.19960154e-05],[2.32417108e-01 5.02263835e-05 3.39298554e-05]
[0.01016279 0.02143043 0.9684068 ],[6.29374732e-02 1.73537372e-07 1.73196833e-07],[1.78014056e-01 4.90837809e-07 4.89874621e-07]
[0.01728524 0.03411296 0.9486018 ],[6.17153346e-02 9.75542087e-07 4.11479720e-07],[1.74557326e-01 2.75924970e-06 1.16384040e-06]
[0.08603632 0.58140427 0.33255938],[2.10021656e-05 4.38494943e-02 3.78963933e-04],[5.94030948e-05 1.24025099e-01 1.07187187e-03]
[0.04033799 0.05079345 0.9088685 ],[7.33723271e-02 1.14222377e-05 4.98263985e-06],[2.07528280e-01 3.23069669e-05 1.40930337e-05]
[0.08237316 0.05728704 0.86033976],[5.52779542e-02 3.98286093e-04 4.38673354e-05],[1.56349665e-01 1.12652319e-03 1.24075561e-04]
[0.03673809 0.01326666 0.9499952 ],[6.16449925e-02 2.67442493e-07 1.91183907e-07],[1.74358369e-01 7.56441602e-07 5.40749750e-07]
[0.03656669 0.07753523 0.8858981 ],[7.05148344e-02 5.86685919e-06 2.54376161e-06],[1.99446070e-01 1.65939837e-05 7.19484433e-06]
[0.05962398 0.01861402 0.92176205],[6.94165793e-02 8.32305285e-07 6.69982338e-07],[1.96339736e-01 2.35411485e-06 1.89499622e-06]
[0.19221905 0.19552793 0.612253  ],[0.03964483 0.00051671 0.00606957],[0.11213251 0.00146148 0.01716733]
[0.01069529 0.01712246 0.97218215],[6.00681632e-02 1.47707446e-07 2.09607772e-07],[1.69898422e-01 4.17779748e-07 5.92860309e-07]
[0.06350165 0.8516667  0.08483162],[5.29606346e-07 6.52132945e-02 9.45714425e-07],[1.49795295e-06 1.84451051e-01 2.67488433e-06]
[0.41783845 0.02490951 0.55725205],[0.00023602 0.02026619 0.00909833],[0.00066756 0.05732145 0.02573397]
[0.01884615 0.21577077 0.7653831 ],[1.84907841e-02 6.09482035e-05 4.17005917e-03],[0.05229984 0.00017239 0.01179471]
[0.04919245 0.04408215 0.9067254 ],[4.44502864e-02 1.27220170e-04 6.61733876e-06],[1.25724396e-01 3.59832980e-04 1.87166604e-05]
[0.08712392 0.03111097 0.8817651 ],[6.75914991e-02 7.37354619e-06 2.44253701e-06],[1.91177630e-01 2.08555381e-05 6.90853794e-06]
[0.09650901 0.05567891 0.8478122 ],[6.24195553e-02 2.00326787e-04 3.27809770e-05],[1.76549163e-01 5.66609719e-04 9.27186045e-05]
[0.01428424 0.19553524 0.79018056],[5.64173699e-02 3.95558284e-06 3.26754122e-05],[1.59572419e-01 1.11880778e-05 9.24200222e-05]
[0.00815843 0.00448228 0.98735934],[5.85920205e-02 1.00248550e-07 1.19527168e-07],[1.65723260e-01 2.83545719e-07 3.38073885e-07]
[0.07346907 0.12063728 0.8058936 ],[0.09616771 0.00010422 0.00010911],[0.27200336 0.00029479 0.00030862]
[0.25537762 0.01213132 0.732491  ],[1.70889754e-02 4.34244641e-03 5.57619369e-05],[0.04833492 0.01228229 0.00015772]
[0.81127596 0.00923982 0.1794842 ],[0.00011522 0.00976443 0.01284202],[0.00032588 0.02761798 0.03632272]
[0.03017038 0.07891224 0.89091736],[5.15461421e-02 2.04316175e-06 2.34544123e-05],[1.45794506e-01 5.77893410e-06 6.63390959e-05]
[0.03107738 0.00645507 0.9624675 ],[6.40036672e-02 2.19539589e-07 2.12491816e-07],[1.81029708e-01 6.20951728e-07 6.01017617e-07]
[0.28343105 0.0221172  0.69445175],[4.18038514e-02 3.24025357e-04 1.55596722e-05],[1.18239147e-01 9.16482110e-04 4.40093988e-05]
[0.07391905 0.17280747 0.7532734 ],[5.40273468e-02 1.61871899e-05 1.62963527e-04],[1.52812413e-01 4.57842871e-05 4.60930461e-04]
[0.06003087 0.07103465 0.8689345 ],[7.71045529e-02 2.09840974e-06 2.07657444e-06],[2.18084609e-01 5.93519902e-06 5.87343948e-06]
[0.1600904  0.03017017 0.8097394 ],[3.56330598e-02 6.71320294e-04 2.36519522e-05],[1.00785513e-01 1.89878053e-03 6.68978232e-05]
[0.06432314 0.03694859 0.8987283 ],[7.64153193e-02 2.86279818e-06 3.91820248e-06],[2.16135162e-01 8.09721603e-06 1.10823502e-05]
[0.02743051 0.45257676 0.51999265],[0.00274922 0.00230774 0.10448041],[0.00777597 0.00652727 0.29551521]
[0.25322708 0.01953601 0.7272369 ],[2.76232849e-02 1.60212425e-03 3.80322453e-05],[0.07813045 0.00453149 0.00010757]
[0.3153038  0.01990666 0.66478956],[0.00199389 0.09620735 0.00128295],[0.00563956 0.27211547 0.00362873]
[0.13794301 0.04389162 0.8181653 ],[5.35653911e-02 2.18017745e-04 2.16407516e-05],[1.51505805e-01 6.16647302e-04 6.12092889e-05]
[0.00854089 0.01467649 0.9767826 ],[6.43225503e-02 2.47000271e-07 2.31802026e-07],[1.81931646e-01 6.98622267e-07 6.55635138e-07]
[0.5423148  0.01533887 0.44234633],[0.00104296 0.07041391 0.00369045],[0.00294993 0.19916061 0.01043817]
[0.04891324 0.03047173 0.920615  ],[6.39649771e-02 6.48109858e-07 1.54840777e-06],[1.80920276e-01 1.83313150e-06 4.37955853e-06]
[0.01996986 0.01406113 0.96596897],[6.34539339e-02 2.19305847e-07 2.02303886e-07],[1.79474828e-01 6.20290606e-07 5.72201799e-07]
[0.00870462 0.3530291  0.6382663 ],[4.46301932e-02 9.52274638e-06 1.75557101e-04],[1.26233249e-01 2.69343942e-05 4.96550465e-04]
[0.05101352 0.08368778 0.8652987 ],[8.24704061e-02 2.40999729e-05 1.52559698e-05],[2.33261534e-01 6.81650170e-05 4.31503987e-05]
[0.01895662 0.35719016 0.62385327],[0.00029737 0.00812371 0.02484974],[0.00084109 0.02297733 0.07028567]
[0.01731195 0.0407304  0.9419576 ],[7.21714812e-02 1.66994405e-06 1.27508605e-06],[2.04131775e-01 4.72331505e-06 3.60648796e-06]
[0.02405421 0.02719367 0.9487521 ],[6.61249415e-02 4.45466884e-07 3.76256265e-07],[1.87029578e-01 1.25997062e-06 1.06421343e-06]
[0.02831891 0.30111355 0.6705676 ],[0.01358206 0.00022057 0.01331018],[0.03841588 0.00062388 0.03764687]
[0.0202931  0.04499993 0.934707  ],[6.99049531e-02 1.32695488e-06 2.41275175e-06],[1.97721066e-01 3.75319517e-06 6.82429248e-06]
[0.00564733 0.02915111 0.96520156],[5.88511883e-02 1.36220990e-07 2.16313079e-07],[1.66456297e-01 3.85291144e-07 6.11825781e-07]
[0.11188757 0.05943729 0.82867515],[7.79560196e-02 4.23668067e-06 3.34797063e-06],[2.20492920e-01 1.19831425e-05 9.46949095e-06]
[0.01816207 0.00892591 0.972912  ],[6.38451187e-02 2.21554816e-07 2.10423165e-07],[1.80581265e-01 6.26651652e-07 5.95166587e-07]
[0.00606525 0.14921679 0.8447179 ],[4.37281816e-02 5.57833080e-06 1.17105855e-04],[1.23681975e-01 1.57779021e-05 3.31225376e-04]
[0.02929243 0.0213009  0.9494067 ],[6.29807193e-02 5.14004187e-07 3.09802863e-07],[1.78136375e-01 1.45382339e-06 8.76254821e-07]
[0.12586321 0.20912334 0.66501343],[0.03570882 0.00023527 0.00404372],[0.10099979 0.00066546 0.01143737]
[0.04874866 0.04876819 0.90248317],[7.03192325e-02 9.49391365e-07 7.74414236e-07],[1.98892825e-01 2.68528429e-06 2.19037423e-06]
[0.00736087 0.01644183 0.9761973 ],[6.04207793e-02 4.04505820e-07 1.14840625e-06],[1.70895771e-01 1.14411523e-06 3.24818338e-06]
[0.03013209 0.01603314 0.95383483],[6.26107603e-02 2.40927057e-07 1.96687252e-07],[1.77089973e-01 6.81444624e-07 5.56315560e-07]
[0.03487757 0.1289603  0.83616215],[6.43211636e-02 7.76676299e-07 1.98126503e-06],[1.81927724e-01 2.19677231e-06 5.60386374e-06]
[0.04946082 0.37933493 0.5712043 ],[0.00485559 0.0051298  0.10799126],[0.01373369 0.01450926 0.30544542]
[0.00636596 0.7113381  0.28229597],[7.23183743e-05 2.11381772e-02 3.88603582e-03],[0.00020455 0.05978779 0.01099137]
[0.04438778 0.13364172 0.82197046],[6.42885248e-02 3.06142244e-06 1.34279946e-05],[1.81835407e-01 8.65901027e-06 3.79801042e-05]
[0.07093766 0.0551542  0.8739081 ],[8.06709586e-02 6.55663836e-06 8.67761061e-06],[2.28171928e-01 1.85449738e-05 2.45439892e-05]
[0.03948336 0.00964811 0.95086855],[6.03897615e-02 1.26718711e-07 1.43205885e-07],[1.70808039e-01 3.58414638e-07 4.05047409e-07]
[0.02086761 0.0115383  0.9675941 ],[6.25223770e-02 1.66218235e-07 1.72234191e-07],[1.76839987e-01 4.70136165e-07 4.87151858e-07]
[0.12579581 0.03562004 0.8385841 ],[5.62555049e-02 5.99309491e-05 6.71386848e-06],[1.59114596e-01 1.69510322e-04 1.89896877e-05]
[0.08158626 0.10478456 0.8136291 ],[5.86349486e-02 5.56979438e-06 4.07727890e-05],[1.65844679e-01 1.57537575e-05 1.15322862e-04]
[0.04300695 0.10518797 0.8518051 ],[6.50926330e-02 2.93801376e-06 1.18035232e-05],[1.84109769e-01 8.30995781e-06 3.33854052e-05]
[0.00675434 0.6518959  0.34134972],[0.00076474 0.00435681 0.05751111],[0.00216303 0.01232292 0.16266598]
[0.00718892 0.01824644 0.9745646 ],[6.19425998e-02 1.57235333e-07 1.72155054e-07],[1.75200129e-01 4.44728680e-07 4.86928024e-07]
[0.01960776 0.04181636 0.93857586],[6.80685691e-02 1.75242872e-06 9.52525328e-07],[1.92526987e-01 4.95661694e-06 2.69414848e-06]
[0.0054923  0.00420549 0.99030215],[5.86126830e-02 8.05764400e-08 8.09592873e-08],[1.65781702e-01 2.27904588e-07 2.28987444e-07]
[0.73020625 0.01838624 0.25140753],[0.00011565 0.00883763 0.01395991],[0.00032711 0.02499659 0.03948458]
[0.14685944 0.04353353 0.809607  ],[7.44023302e-02 6.75433461e-06 3.65742785e-06],[2.10441569e-01 1.91041432e-05 1.03447681e-05]
[0.50993633 0.02341242 0.46665126],[0.00104054 0.06041008 0.00506912],[0.00294309 0.17086551 0.01433764]
[0.02910057 0.025894   0.94500554],[6.75100241e-02 1.14978635e-06 7.08944327e-07],[1.90947183e-01 3.25208689e-06 2.00519736e-06]
[0.01647096 0.02954503 0.9539841 ],[6.21818927e-02 1.71415513e-07 1.60421011e-07],[1.75876952e-01 4.84836287e-07 4.53739140e-07]
[0.01199533 0.01291728 0.97508746],[6.17340700e-02 1.88505191e-07 1.60640871e-07],[1.74610318e-01 5.33173196e-07 4.54360996e-07]
[0.00527035 0.02277445 0.9719552 ],[5.85155663e-02 1.33701863e-07 2.19523297e-07],[1.65507015e-01 3.78165977e-07 6.20905648e-07]
[0.644821   0.01472156 0.3404574 ],[0.00019508 0.01381721 0.01226293],[0.00055178 0.03908096 0.03468481]
[0.01180271 0.02127471 0.96692264],[6.11854659e-02 1.80472283e-07 2.58059392e-07],[1.73058631e-01 5.10452700e-07 7.29902185e-07]
[0.14014345 0.06869324 0.7911633 ],[5.07483240e-02 1.17423504e-04 9.21024356e-06],[1.43537936e-01 3.32123825e-04 2.60505027e-05]
[0.12374926 0.13375232 0.74249846],[0.03344771 0.0014131  0.01586259],[0.0946044  0.00399684 0.04486617]
[0.09403638 0.01584801 0.8901155 ],[6.57981565e-02 7.22227466e-07 4.70929096e-07],[1.86105291e-01 2.04276775e-06 1.33198863e-06]
[0.3082527  0.04554388 0.6462034 ],[0.03695335 0.00209709 0.00010766],[0.10451987 0.00593145 0.00030451]
[0.03878181 0.3079579  0.6532603 ],[0.00111535 0.00264959 0.08293093],[0.0031547  0.00749417 0.23456409]
[0.06701568 0.05542414 0.87756014],[6.23369548e-02 1.72910198e-06 7.33620922e-06],[1.76315534e-01 4.89063894e-06 2.07499332e-05]
[0.06025103 0.02279676 0.9169522 ],[6.33506417e-02 3.23615403e-05 6.12596988e-06],[1.79182673e-01 9.15322583e-05 1.73268594e-05]
[0.02128312 0.40177658 0.5769403 ],[0.01022237 0.00026312 0.01936816],[0.02891323 0.00074421 0.05478143]
[0.02007381 0.08588601 0.89404017],[7.37601551e-02 5.44675494e-06 1.23761775e-05],[2.08625223e-01 1.54057494e-05 3.50051162e-05]
[0.09092695 0.08485526 0.82421774],[7.81032734e-02 8.90678467e-06 5.61109511e-06],[2.20909417e-01 2.51921914e-05 1.58705736e-05]
[0.02246929 0.08129017 0.89624053],[7.24058828e-02 1.46144179e-05 5.65228779e-06],[2.04794763e-01 4.13358161e-05 1.59870841e-05]
[0.01498897 0.01726869 0.9677423 ],[6.18631521e-02 2.73991068e-07 1.97451860e-07],[1.74975417e-01 7.74963769e-07 5.58478196e-07]
[0.9267907  0.0133458  0.05986348],[1.71510325e-07 3.07918139e-07 5.90540387e-02],[4.85104455e-07 8.70924017e-07 1.67030045e-01]
[0.10250218 0.13931043 0.7581874 ],[8.85898506e-02 1.86166964e-05 1.90450242e-05],[2.50569937e-01 5.26559690e-05 5.38674631e-05]
[0.03256628 0.06613173 0.90130204],[6.96689308e-02 4.24360377e-06 1.24692461e-05],[1.97053494e-01 1.20027240e-05 3.52683539e-05]
[0.04847412 0.0794717  0.8720542 ],[6.95825267e-02 2.16147708e-06 5.09136611e-06],[1.96809106e-01 6.11358040e-06 1.44005580e-05]
[0.08183346 0.01862145 0.8995451 ],[6.81796812e-02 1.45907630e-06 8.72018519e-07],[1.92841260e-01 4.12689099e-06 2.46644083e-06]
[0.04802726 0.03647141 0.91550136],[6.72711170e-02 4.21057532e-07 4.65948405e-07],[1.90271452e-01 1.19093054e-06 1.31790111e-06]
[0.05255525 0.02285389 0.9245909 ],[6.89470317e-02 8.97951789e-07 1.41966159e-06],[1.95011655e-01 2.53979120e-06 4.01540934e-06]
[0.01612312 0.01943389 0.96444297],[6.37359521e-02 4.25138325e-07 8.05814397e-07],[1.80272496e-01 1.20247277e-06 2.27918730e-06]
